,symbol,time,vol,op,sl,tp
1658,RIG,2021-05-05 23:15:00,22,3.6,3.46,6.43
1659,RIG,2021-05-12 23:15:00,20,4.05,3.91,6.88
1660,RIG,2021-05-14 23:15:00,20,4.06,3.92,6.89
1661,RIG,2021-05-18 23:15:00,18,4.17,4.03,7.0
1662,RIG,2021-05-20 23:15:00,20,3.74,3.6,6.57
1663,RIG,2021-05-21 23:15:00,20,3.83,3.69,6.66
1664,RIG,2021-05-24 23:15:00,20,3.79,3.65,6.62
1665,RIG,2021-05-26 23:15:00,21,3.72,3.58,6.55
1666,RIG,2021-05-27 23:15:00,20,3.83,3.69,6.66
1667,RIG,2021-05-28 23:15:00,20,3.83,3.69,6.66
1668,RIG,2021-06-01 23:15:00,20,3.96,3.82,6.79
1669,RIG,2021-06-02 23:15:00,19,4.22,4.08,7.05
1670,RIOT,2021-03-19 23:15:00,1,61.91,61.34,73.42
1671,RIOT,2021-03-24 23:15:00,1,53.35,52.78,64.86
1672,RIOT,2021-03-26 23:15:00,1,48.67,48.33,55.54
1673,RIOT,2021-03-29 23:15:00,1,50.45,49.88,61.96
1674,RIOT,2021-03-30 23:15:00,1,49.43,49.09,56.3
1675,RIOT,2021-04-01 23:15:00,1,56.39,55.82,67.9
1676,RIOT,2021-04-05 23:15:00,1,52.82,52.25,64.33
1677,RIOT,2021-04-08 23:15:00,1,51.14,50.57,62.65
1678,RIOT,2021-04-09 23:15:00,1,50.39,49.82,61.9
1679,RIOT,2021-04-12 23:15:00,1,53.07,52.5,64.58
1680,RIOT,2021-04-13 23:15:00,1,54.44,53.87,65.95
1681,RIOT,2021-04-14 23:15:00,1,56.27,55.7,67.78
1682,RIOT,2021-04-15 23:15:00,1,50.33,49.76,61.84
1683,RIOT,2021-04-26 23:15:00,1,40.17,39.83,47.04
1684,RIOT,2021-04-27 23:15:00,1,40.58,40.24,47.45
1685,RIOT,2021-04-30 23:15:00,1,43.16,42.82,50.03
1686,RIOT,2021-05-03 23:15:00,1,41.53,41.19,48.4
1687,RIOT,2021-05-05 23:15:00,2,36.58,36.24,43.45
1688,RIOT,2021-05-07 23:15:00,2,34.72,34.38,41.59
1689,RIOT,2021-05-14 23:15:00,3,26.02,25.68,32.89
1690,RIOT,2021-05-20 23:15:00,3,25.18,24.84,32.05
1691,RIOT,2021-05-21 23:15:00,3,24.96,24.62,31.83
1692,RIOT,2021-05-24 23:15:00,3,23.77,23.43,30.64
1693,RIOT,2021-05-26 23:15:00,2,27.58,27.24,34.45
1694,RIOT,2021-05-27 23:15:00,2,28.8,28.46,35.67
1695,RIOT,2021-06-02 23:15:00,2,29.5,29.16,36.37
1696,RIOT,2021-06-03 23:15:00,2,29.3,28.96,36.17
1697,RKT,2021-03-19 23:15:00,3,23.12,22.78,29.99
1698,RKT,2021-03-22 23:15:00,3,22.99,22.65,29.86
1699,RKT,2021-03-23 23:15:00,3,24.26,23.92,31.13
1700,RKT,2021-03-24 23:15:00,3,23.09,22.75,29.96
1701,RKT,2021-03-26 23:15:00,3,22.39,22.05,29.26
1702,RKT,2021-03-29 23:15:00,3,26.94,26.6,33.81
1703,RKT,2021-03-30 23:15:00,3,24.45,24.11,31.32
1704,RKT,2021-03-31 23:15:00,3,23.1,22.76,29.97
1705,RKT,2021-04-01 23:15:00,3,22.99,22.65,29.86
1706,RKT,2021-04-05 23:15:00,3,22.78,22.44,29.65
1707,RKT,2021-04-07 23:15:00,3,22.83,22.49,29.7
1708,RKT,2021-04-08 23:15:00,3,22.67,22.33,29.54
1709,RKT,2021-04-09 23:15:00,3,22.54,22.2,29.41
1710,RKT,2021-04-12 23:15:00,3,22.28,21.94,29.15
1711,RKT,2021-04-15 23:15:00,3,22.27,21.93,29.14
1712,RKT,2021-04-19 23:15:00,3,21.94,21.6,28.81
1713,RKT,2021-04-22 23:15:00,3,22.02,21.68,28.89
1714,RKT,2021-04-23 23:15:00,3,22.25,21.91,29.12
1715,RKT,2021-04-26 23:15:00,3,22.4,22.06,29.27
1716,RKT,2021-04-27 23:15:00,3,22.62,22.28,29.49
1717,RKT,2021-04-28 23:15:00,3,22.72,22.38,29.59
1718,RKT,2021-04-29 23:15:00,3,22.66,22.32,29.53
1719,RKT,2021-05-03 23:15:00,3,22.48,22.14,29.35
1720,RKT,2021-05-04 23:15:00,3,21.98,21.64,28.85
1721,RKT,2021-05-05 23:15:00,3,22.66,22.32,29.53
1722,RKT,2021-05-07 23:15:00,4,18.5,18.16,25.37
1723,RKT,2021-05-12 23:15:00,4,17.32,16.98,24.19
1724,RKT,2021-05-13 23:15:00,4,17.01,16.67,23.88
1725,RKT,2021-05-14 23:15:00,4,16.94,16.6,23.81
1726,RKT,2021-05-20 23:15:00,4,17.03,16.69,23.9
1727,RKT,2021-05-21 23:15:00,4,17.19,16.85,24.06
1728,RKT,2021-05-24 23:15:00,4,16.95,16.61,23.82
1729,RKT,2021-05-25 23:15:00,4,16.95,16.61,23.82
1730,RKT,2021-05-26 23:15:00,4,17.04,16.7,23.91
1731,RKT,2021-05-27 23:15:00,4,17.37,17.03,24.24
1732,RKT,2021-05-28 23:15:00,4,18.45,18.11,25.32
1733,RKT,2021-06-01 23:15:00,4,17.37,17.03,24.24
1734,RKT,2021-06-02 23:15:00,4,17.74,17.4,24.61
1735,SKLZ,2021-03-22 23:15:00,3,25.57,25.23,32.44
1736,SKLZ,2021-03-23 23:15:00,3,24.6,24.26,31.47
1737,SKLZ,2021-03-24 23:15:00,3,21.9,21.56,28.77
1738,SKLZ,2021-03-26 23:15:00,3,19.59,19.25,26.46
1739,SKLZ,2021-03-29 23:15:00,4,18.95,18.61,25.82
1740,SKLZ,2021-03-31 23:15:00,4,18.77,18.43,25.64
1741,SKLZ,2021-04-01 23:15:00,3,19.75,19.41,26.62
1742,SKLZ,2021-04-05 23:15:00,4,18.9,18.56,25.77
1743,SKLZ,2021-04-06 23:15:00,4,18.83,18.49,25.7
1744,SKLZ,2021-04-07 23:15:00,4,18.97,18.63,25.84
1745,SKLZ,2021-04-08 23:15:00,4,17.44,17.1,24.31
1746,SKLZ,2021-04-13 23:15:00,4,16.23,15.89,23.1
1747,SKLZ,2021-04-14 23:15:00,4,16.36,16.02,23.23
1748,SKLZ,2021-04-15 23:15:00,4,15.51,15.17,22.38
1749,SKLZ,2021-04-21 23:15:00,6,14.43,14.09,21.3
1750,SKLZ,2021-04-22 23:15:00,4,17.32,16.98,24.19
1751,SKLZ,2021-04-23 23:15:00,4,17.46,17.12,24.33
1752,SKLZ,2021-04-29 23:15:00,4,18.25,17.91,25.12
1753,SKLZ,2021-05-03 23:15:00,4,17.28,16.94,24.15
1754,SKLZ,2021-05-04 23:15:00,4,17.01,16.67,23.88
1755,SKLZ,2021-05-07 23:15:00,4,16.13,15.79,23.0
1756,SKLZ,2021-05-13 23:15:00,5,14.9,14.56,21.77
1757,SKLZ,2021-05-14 23:15:00,5,14.6,14.26,21.47
1758,SKLZ,2021-05-18 23:15:00,5,16.25,15.91,23.12
1759,SKLZ,2021-05-20 23:15:00,5,16.16,15.82,23.03
1760,SKLZ,2021-05-21 23:15:00,4,15.89,15.55,22.76
1761,SKLZ,2021-05-24 23:15:00,5,15.66,15.32,22.53
1762,SKLZ,2021-05-27 23:15:00,4,16.94,16.6,23.81
1763,SKLZ,2021-05-28 23:15:00,4,18.11,17.77,24.98
1764,SKLZ,2021-06-01 23:15:00,4,16.75,16.41,23.62
1765,SKLZ,2021-06-02 23:15:00,4,18.59,18.25,25.46
1766,SLB,2021-03-22 23:15:00,2,26.89,26.55,33.76
1767,SLB,2021-03-24 23:15:00,2,27.56,27.22,34.43
1768,SLB,2021-03-26 23:15:00,2,27.98,27.64,34.85
1769,SLB,2021-03-31 23:15:00,2,27.03,26.69,33.9
1770,SLB,2021-04-01 23:15:00,2,27.39,27.05,34.26
1771,SLB,2021-04-05 23:15:00,2,27.61,27.27,34.48
1772,SLB,2021-04-06 23:15:00,2,28.27,27.93,35.14
1773,SLB,2021-04-07 23:15:00,2,27.55,27.21,34.42
1774,SLB,2021-04-09 23:15:00,2,26.87,26.53,33.74
1775,SLB,2021-04-12 23:15:00,2,26.67,26.33,33.54
1776,SLB,2021-04-14 23:15:00,3,27.15,26.81,34.02
1777,SLB,2021-04-15 23:15:00,2,26.89,26.55,33.76
1778,SLB,2021-04-16 23:15:00,2,26.33,25.99,33.2
1779,SLB,2021-04-19 23:15:00,2,26.48,26.14,33.35
1780,SLB,2021-04-22 23:15:00,3,25.37,25.03,32.24
1781,SLB,2021-04-26 23:15:00,3,26.45,26.11,33.32
1782,SLB,2021-04-27 23:15:00,2,26.34,26.0,33.21
1783,SLB,2021-04-28 23:15:00,3,26.81,26.47,33.68
1784,SLB,2021-04-29 23:15:00,2,27.78,27.44,34.65
1785,SLB,2021-05-03 23:15:00,2,28.05,27.71,34.92
1786,SLB,2021-05-04 23:15:00,2,27.96,27.62,34.83
1787,SLB,2021-05-05 23:15:00,2,29.36,29.02,36.23
1788,SLB,2021-05-10 23:15:00,2,32.46,32.12,39.33
1789,SLB,2021-05-12 23:15:00,2,32.29,31.95,39.16
1790,SLB,2021-05-14 23:15:00,2,32.77,32.43,39.64
1791,SLB,2021-05-18 23:15:00,2,33.55,33.21,40.42
1792,SLB,2021-05-20 23:15:00,2,31.34,31.0,38.21
1793,SLB,2021-05-21 23:15:00,2,32.1,31.76,38.97
1794,SLB,2021-05-24 23:15:00,2,31.71,31.37,38.58
1795,SLB,2021-05-27 23:15:00,2,31.68,31.34,38.55
1796,SLB,2021-05-28 23:15:00,2,31.18,30.84,38.05
1797,SLB,2021-06-01 23:15:00,2,32.87,32.53,39.74
1798,SLB,2021-06-02 23:15:00,2,33.81,33.47,40.68
1799,SNAP,2021-03-19 23:15:00,1,57.91,57.34,69.42
1800,SNAP,2021-03-24 23:15:00,1,54.21,53.64,65.72
1801,SNAP,2021-03-26 23:15:00,1,51.39,50.82,62.9
1802,SNAP,2021-03-31 23:15:00,1,51.58,51.01,63.09
1803,SNAP,2021-04-01 23:15:00,1,54.15,53.58,65.66
1804,SNAP,2021-04-05 23:15:00,1,53.08,52.51,64.59
1805,SNAP,2021-04-06 23:15:00,1,57.46,56.89,68.97
1806,SNAP,2021-04-07 23:15:00,1,60.16,59.59,71.67
1807,SNAP,2021-04-08 23:15:00,1,62.1,61.6,72.2
1808,SNAP,2021-04-13 23:15:00,1,62.09,61.52,73.6
1809,SNAP,2021-04-14 23:15:00,1,65.09,64.52,76.6
1810,SNAP,2021-04-15 23:15:00,1,63.69,63.12,75.2
1811,SNAP,2021-04-22 23:15:00,1,58.29,57.72,69.8
1812,SNAP,2021-04-23 23:15:00,1,60.49,59.92,72.0
1813,SNAP,2021-04-29 23:15:00,1,62.05,61.48,73.56
1814,SNAP,2021-05-03 23:15:00,1,60.82,60.25,72.33
1815,SNAP,2021-05-05 23:15:00,1,55.02,54.45,66.53
1816,SNAP,2021-05-07 23:15:00,1,54.94,54.37,66.45
1817,SNAP,2021-05-13 23:15:00,1,52.53,51.96,64.04
1818,SNAP,2021-05-14 23:15:00,1,52.73,52.16,64.24
1819,SNAP,2021-05-18 23:15:00,1,55.14,54.57,66.65
1820,SNAP,2021-05-20 23:15:00,1,55.19,54.62,66.7
1821,SNAP,2021-05-21 23:15:00,1,57.82,57.25,69.33
1822,SNAP,2021-05-24 23:15:00,1,59.23,58.66,70.74
1823,SNAP,2021-05-25 23:15:00,1,59.94,59.37,71.45
1824,SNAP,2021-05-26 23:15:00,1,61.1,60.53,72.61
1825,SNAP,2021-05-28 23:15:00,1,62.02,61.45,73.53
1826,SNAP,2021-06-01 23:15:00,1,62.33,61.76,73.84
1827,SNDL,2021-03-18 23:15:00,48,1.61,1.47,4.44
1828,SNDL,2021-03-24 23:15:00,64,1.22,1.08,4.05
1829,SNDL,2021-03-26 23:15:00,64,1.17,1.03,4.0
1830,SNDL,2021-03-29 23:15:00,68,1.15,1.01,3.98
1831,SNDL,2021-03-31 23:15:00,66,1.18,1.04,4.01
1832,SNDL,2021-04-01 23:15:00,67,1.14,1.0,3.97
1833,SNDL,2021-04-05 23:15:00,70,1.09,0.95,3.92
1834,SNDL,2021-04-15 23:15:00,87,0.916,0.771,3.8435
1835,SNDL,2021-04-20 23:15:00,76,0.9325,0.7875,3.86
1836,SNDL,2021-04-22 23:15:00,90,0.8558,0.7108,3.7833
1837,SNDL,2021-04-23 23:15:00,93,0.864,0.719,3.7915
1838,SNDL,2021-04-26 23:15:00,92,0.8546,0.7096,3.7821
1839,SNDL,2021-04-27 23:15:00,88,0.9398,0.7948,3.8673
1840,SNDL,2021-04-28 23:15:00,88,0.9367,0.7917,3.8642
1841,SNDL,2021-04-29 23:15:00,84,0.9142,0.7692,3.8417
1842,SNDL,2021-05-03 23:15:00,90,0.844,0.699,3.772
1843,SNDL,2021-05-05 23:15:00,95,0.7977,0.6527,3.7252
1844,SNDL,2021-05-07 23:15:00,107,0.7627,0.6177,3.6902
1845,SNDL,2021-05-10 23:15:00,102,0.7331,0.5881,3.6606
1846,SNDL,2021-05-12 23:15:00,101,0.7539,0.6089,3.6814
1847,SNDL,2021-05-13 23:15:00,107,0.7381,0.5931,3.6656
1848,SNDL,2021-05-14 23:15:00,113,0.6995,0.5545,3.627
1849,SNDL,2021-05-17 23:15:00,113,0.7385,0.5935,3.666
1850,SNDL,2021-05-18 23:15:00,104,0.7791,0.6341,3.7066
1851,SNDL,2021-05-20 23:15:00,107,0.7478,0.6028,3.6753
1852,SNDL,2021-05-21 23:15:00,100,0.7887,0.6437,3.7162
1853,SNDL,2021-05-25 23:15:00,109,0.7365,0.5915,3.664
1854,SNDL,2021-05-26 23:15:00,103,0.7498,0.6048,3.6773
1855,SNDL,2021-05-27 23:15:00,86,0.8681,0.7231,3.7956
1856,SNDL,2021-05-28 23:15:00,91,0.9255,0.7805,3.853
1857,SNDL,2021-06-01 23:15:00,76,0.9893,0.8443,3.9168
1858,SNDL,2021-06-02 23:15:00,77,1.05,0.91,3.88
1859,SNDL,2021-06-03 23:15:00,57,1.33,1.19,4.16
1860,SOS,2021-03-19 23:15:00,10,7.84,7.7,10.67
1861,SOS,2021-03-24 23:15:00,10,6.77,6.63,9.6
1862,SOS,2021-03-26 23:15:00,12,6.07,5.93,8.9
1863,SOS,2021-03-29 23:15:00,12,6.04,5.9,8.87
1864,SOS,2021-04-01 23:15:00,15,5.13,4.99,7.96
1865,SOS,2021-04-05 23:15:00,16,4.74,4.6,7.57
1866,SOS,2021-04-07 23:15:00,13,5.41,5.27,8.24
1867,SOS,2021-04-09 23:15:00,14,5.47,5.33,8.3
1868,SOS,2021-04-12 23:15:00,14,5.54,5.4,8.37
1869,SOS,2021-04-14 23:15:00,15,4.98,4.84,7.81
1870,SOS,2021-04-22 23:15:00,17,4.45,4.31,7.28
1871,SOS,2021-04-26 23:15:00,17,4.39,4.25,7.22
1872,SOS,2021-04-27 23:15:00,16,4.51,4.37,7.34
1873,SOS,2021-05-03 23:15:00,18,4.26,4.12,7.09
1874,SOS,2021-05-05 23:15:00,18,4.09,3.95,6.92
1875,SOS,2021-05-06 23:15:00,17,4.18,4.04,7.01
1876,SOS,2021-05-07 23:15:00,19,4.04,3.9,6.87
1877,SOS,2021-05-13 23:15:00,24,3.36,3.22,6.19
1878,SOS,2021-05-14 23:15:00,24,3.25,3.11,6.08
1879,SOS,2021-05-18 23:15:00,23,3.48,3.34,6.31
1880,SOS,2021-05-20 23:15:00,23,3.27,3.13,6.1
1881,SOS,2021-05-21 23:15:00,24,3.24,3.1,6.07
1882,SOS,2021-05-24 23:15:00,26,2.85,2.71,5.68
1883,SOS,2021-05-26 23:15:00,26,3.11,2.97,5.94
1884,SOS,2021-05-27 23:15:00,20,3.49,3.35,6.32
1885,SOS,2021-06-01 23:15:00,22,3.5,3.36,6.33
1886,SOS,2021-06-02 23:15:00,21,3.5,3.4,5.6
1887,SWN,2021-03-19 23:15:00,18,4.26,4.12,7.09
1888,SWN,2021-03-22 23:15:00,17,4.63,4.49,7.46
1889,SWN,2021-03-24 23:15:00,18,4.3,4.16,7.13
1890,SWN,2021-03-26 23:15:00,17,4.74,4.6,7.57
1891,SWN,2021-03-30 23:15:00,16,4.67,4.53,7.5
1892,SWN,2021-03-31 23:15:00,17,4.58,4.44,7.41
1893,SWN,2021-04-01 23:15:00,16,4.71,4.57,7.54
1894,SWN,2021-04-05 23:15:00,16,4.82,4.68,7.65
1895,SWN,2021-04-06 23:15:00,16,4.77,4.63,7.6
1896,SWN,2021-04-07 23:15:00,16,4.59,4.45,7.42
1897,SWN,2021-04-09 23:15:00,18,4.28,4.14,7.11
1898,SWN,2021-04-12 23:15:00,18,4.13,3.99,6.96
1899,SWN,2021-04-13 23:15:00,19,4.05,3.91,6.88
1900,SWN,2021-04-14 23:15:00,19,4.21,4.07,7.04
1901,SWN,2021-04-16 23:15:00,18,4.12,3.98,6.95
1902,SWN,2021-04-19 23:15:00,19,4.2,4.06,7.03
1903,SWN,2021-04-22 23:15:00,19,3.95,3.81,6.78
1904,SWN,2021-04-27 23:15:00,19,4.11,3.97,6.94
1905,SWN,2021-04-28 23:15:00,18,4.27,4.13,7.1
1906,SWN,2021-04-29 23:15:00,17,4.51,4.37,7.34
1907,SWN,2021-05-03 23:15:00,18,4.4,4.26,7.23
1908,SWN,2021-05-05 23:15:00,17,4.65,4.51,7.48
1909,SWN,2021-05-06 23:15:00,16,4.59,4.45,7.42
1910,SWN,2021-05-10 23:15:00,16,4.74,4.6,7.57
1911,SWN,2021-05-11 23:15:00,16,4.75,4.61,7.58
1912,SWN,2021-05-12 23:15:00,16,4.99,4.85,7.82
1913,SWN,2021-05-14 23:15:00,16,5.01,4.87,7.84
1914,SWN,2021-05-17 23:15:00,15,5.28,5.14,8.11
1915,SWN,2021-05-20 23:15:00,14,5.31,5.17,8.14
1916,SWN,2021-05-21 23:15:00,14,5.44,5.3,8.27
1917,SWN,2021-05-24 23:15:00,14,5.38,5.24,8.21
1918,SWN,2021-05-25 23:15:00,14,5.26,5.12,8.09
1919,SWN,2021-05-26 23:15:00,15,5.22,5.08,8.05
1920,SWN,2021-05-27 23:15:00,14,5.37,5.23,8.2
1921,SWN,2021-05-28 23:15:00,14,5.25,5.11,8.08
1922,SWN,2021-06-01 23:15:00,14,5.66,5.52,8.49
1923,SWN,2021-06-02 23:15:00,13,5.8,5.66,8.63
1924,SWN,2021-06-03 23:15:00,14,5.59,5.45,8.42
1925,T,2021-03-19 23:15:00,2,29.78,29.44,36.65
1926,T,2021-03-22 23:15:00,2,29.87,29.53,36.74
1927,T,2021-03-24 23:15:00,2,30.09,29.75,36.96
1928,T,2021-03-25 23:15:00,2,29.92,29.58,36.79
1929,T,2021-03-26 23:15:00,2,30.46,30.12,37.33
1930,T,2021-03-29 23:15:00,2,30.37,30.03,37.24
1931,T,2021-03-30 23:15:00,2,30.51,30.17,37.38
1932,T,2021-04-05 23:15:00,2,30.79,30.45,37.66
1933,T,2021-04-06 23:15:00,2,30.88,30.54,37.75
1934,T,2021-04-07 23:15:00,2,30.96,30.62,37.83
1935,T,2021-04-09 23:15:00,2,30.0,29.66,36.87
1936,T,2021-04-15 23:15:00,2,29.72,29.38,36.59
1937,T,2021-04-16 23:15:00,2,29.92,29.58,36.79
1938,T,2021-04-19 23:15:00,2,29.96,29.62,36.83
1939,T,2021-04-21 23:15:00,2,29.98,29.64,36.85
1940,T,2021-04-22 23:15:00,2,31.8,31.46,38.67
1941,T,2021-04-23 23:15:00,2,31.54,31.2,38.41
1942,T,2021-04-26 23:15:00,2,31.33,30.99,38.2
1943,T,2021-04-28 23:15:00,2,30.99,30.65,37.86
1944,T,2021-04-29 23:15:00,2,31.37,31.03,38.24
1945,T,2021-04-30 23:15:00,2,31.13,30.79,38.0
1946,T,2021-05-03 23:15:00,2,31.67,31.33,38.54
1947,T,2021-05-04 23:15:00,2,31.92,31.58,38.79
1948,T,2021-05-06 23:15:00,2,32.09,31.75,38.96
1949,T,2021-05-10 23:15:00,2,32.64,32.3,39.51
1950,T,2021-05-14 23:15:00,2,32.38,32.04,39.25
1951,T,2021-05-17 23:15:00,2,33.58,33.24,40.45
1952,T,2021-05-20 23:15:00,2,29.49,29.15,36.36
1953,T,2021-05-21 23:15:00,2,30.11,29.77,36.98
1954,T,2021-05-24 23:15:00,2,29.91,29.57,36.78
1955,T,2021-05-27 23:15:00,2,29.79,29.45,36.66
1956,T,2021-05-28 23:15:00,2,29.53,29.19,36.4
1957,T,2021-06-02 23:15:00,2,29.27,28.93,36.14
1958,TELL,2021-03-19 23:15:00,31,2.49,2.35,5.32
1959,TELL,2021-03-22 23:15:00,28,2.72,2.58,5.55
1960,TELL,2021-03-24 23:15:00,31,2.41,2.27,5.24
1961,TELL,2021-03-26 23:15:00,32,2.44,2.3,5.27
1962,TELL,2021-03-30 23:15:00,35,2.22,2.08,5.05
1963,TELL,2021-03-31 23:15:00,34,2.28,2.14,5.11
1964,TELL,2021-04-01 23:15:00,33,2.44,2.3,5.27
1965,TELL,2021-04-05 23:15:00,31,2.39,2.25,5.22
1966,TELL,2021-04-06 23:15:00,34,2.34,2.2,5.17
1967,TELL,2021-04-08 23:15:00,35,2.14,2.0,4.97
1968,TELL,2021-04-09 23:15:00,37,2.07,1.93,4.9
1969,TELL,2021-04-19 23:15:00,45,1.77,1.63,4.6
1970,TELL,2021-04-20 23:15:00,45,1.72,1.58,4.55
1971,TELL,2021-04-22 23:15:00,40,1.83,1.69,4.66
1972,TELL,2021-04-23 23:15:00,43,1.88,1.74,4.71
1973,TELL,2021-04-26 23:15:00,40,2.06,1.92,4.89
1974,TELL,2021-04-27 23:15:00,35,2.17,2.03,5.0
1975,TELL,2021-04-28 23:15:00,35,2.16,2.02,4.99
1976,TELL,2021-04-29 23:15:00,32,2.34,2.2,5.17
1977,TELL,2021-04-30 23:15:00,33,2.29,2.15,5.12
1978,TELL,2021-05-03 23:15:00,34,2.19,2.05,5.02
1979,TELL,2021-05-10 23:15:00,35,2.08,1.94,4.91
1980,TELL,2021-05-14 23:15:00,37,2.14,2.0,4.97
1981,TELL,2021-05-17 23:15:00,35,2.37,2.23,5.2
1982,TELL,2021-05-18 23:15:00,31,2.52,2.38,5.35
1983,TELL,2021-05-20 23:15:00,32,2.42,2.28,5.25
1984,TELL,2021-05-21 23:15:00,31,2.63,2.49,5.46
1985,TELL,2021-05-24 23:15:00,29,2.81,2.67,5.64
1986,TELL,2021-05-25 23:15:00,27,2.75,2.61,5.58
1987,TELL,2021-05-27 23:15:00,19,3.82,3.68,6.65
1988,TELL,2021-05-28 23:15:00,20,3.85,3.71,6.68
1989,TELL,2021-06-02 23:15:00,15,5.07,4.93,7.9
1990,TELL,2021-06-03 23:15:00,13,5.14,5.0,7.97
1991,TLRY,2021-03-19 23:15:00,3,25.46,25.12,32.33
1992,TLRY,2021-03-22 23:15:00,3,24.93,24.59,31.8
1993,TLRY,2021-03-24 23:15:00,3,22.94,22.6,29.81
1994,TLRY,2021-03-26 23:15:00,3,22.54,22.2,29.41
1995,TLRY,2021-03-29 23:15:00,3,22.53,22.19,29.4
1996,TLRY,2021-03-30 23:15:00,3,21.8,21.46,28.67
1997,TLRY,2021-03-31 23:15:00,3,23.74,23.4,30.61
1998,TLRY,2021-04-01 23:15:00,3,23.11,22.77,29.98
1999,TLRY,2021-04-05 23:15:00,3,22.29,21.95,29.16
2000,TLRY,2021-04-08 23:15:00,3,19.3,18.96,26.17
2001,TLRY,2021-04-09 23:15:00,3,19.71,19.37,26.58
2002,TLRY,2021-04-15 23:15:00,4,18.21,17.87,25.08
2003,TLRY,2021-04-19 23:15:00,4,17.9,17.56,24.77
2004,TLRY,2021-04-20 23:15:00,4,16.84,16.5,23.71
2005,TLRY,2021-04-22 23:15:00,4,16.77,16.43,23.64
2006,TLRY,2021-04-23 23:15:00,4,17.05,16.71,23.92
2007,TLRY,2021-04-26 23:15:00,4,17.2,16.86,24.07
2008,TLRY,2021-04-27 23:15:00,4,17.87,17.53,24.74
2009,TLRY,2021-04-28 23:15:00,4,18.12,17.78,24.99
2010,TLRY,2021-05-03 23:15:00,4,17.93,17.59,24.8
2011,TLRY,2021-05-05 23:15:00,4,16.33,15.99,23.2
2012,TLRY,2021-05-07 23:15:00,5,16.48,16.14,23.35
2013,TLRY,2021-05-10 23:15:00,4,15.41,15.07,22.28
2014,TLRY,2021-05-13 23:15:00,5,15.0,14.66,21.87
2015,TLRY,2021-05-14 23:15:00,5,14.13,13.79,21.0
2016,TLRY,2021-05-17 23:15:00,5,14.75,14.41,21.62
2017,TLRY,2021-05-20 23:15:00,5,15.4,15.06,22.27
2018,TLRY,2021-05-21 23:15:00,5,15.22,14.88,22.09
2019,TLRY,2021-05-24 23:15:00,5,15.1,14.76,21.97
2020,TLRY,2021-05-25 23:15:00,5,15.86,15.52,22.73
2021,TLRY,2021-05-26 23:15:00,5,16.16,15.82,23.03
2022,TLRY,2021-05-27 23:15:00,4,16.34,16.0,23.21
2023,TLRY,2021-05-28 23:15:00,4,18.51,18.17,25.38
2024,TLRY,2021-06-01 23:15:00,4,16.91,16.57,23.78
2025,TLRY,2021-06-02 23:15:00,4,17.32,16.98,24.19
2026,TLRY,2021-06-03 23:15:00,3,20.89,20.55,27.76
2027,TME,2021-03-19 23:15:00,2,29.76,29.42,36.63
2028,TME,2021-03-23 23:15:00,2,32.12,31.78,38.99
2029,TME,2021-03-25 23:15:00,3,23.18,22.84,30.05
2030,TME,2021-03-29 23:15:00,3,19.81,19.47,26.68
2031,TME,2021-03-30 23:15:00,3,21.86,21.52,28.73
2032,TME,2021-03-31 23:15:00,3,20.94,20.6,27.81
2033,TME,2021-04-01 23:15:00,3,20.32,19.98,27.19
2034,TME,2021-04-05 23:15:00,3,19.33,18.99,26.2
2035,TME,2021-04-06 23:15:00,4,20.06,19.72,26.93
2036,TME,2021-04-07 23:15:00,3,19.96,19.62,26.83
2037,TME,2021-04-08 23:15:00,3,20.06,19.72,26.93
2038,TME,2021-04-09 23:15:00,4,19.6,19.26,26.47
2039,TME,2021-04-12 23:15:00,4,18.37,18.03,25.24
2040,TME,2021-04-13 23:15:00,4,18.51,18.17,25.38
2041,TME,2021-04-15 23:15:00,4,18.33,17.99,25.2
2042,TME,2021-04-16 23:15:00,4,17.89,17.55,24.76
2043,TME,2021-04-19 23:15:00,4,18.16,17.82,25.03
2044,TME,2021-04-21 23:15:00,4,17.6,17.3,23.7
2045,TME,2021-04-22 23:15:00,4,18.39,18.05,25.26
2046,TME,2021-04-23 23:15:00,4,19.14,18.8,26.01
2047,TME,2021-04-27 23:15:00,4,19.51,19.17,26.38
2048,TME,2021-04-28 23:15:00,4,19.16,18.82,26.03
2049,TME,2021-04-30 23:15:00,4,17.68,17.34,24.55
2050,TME,2021-05-03 23:15:00,4,17.49,17.15,24.36
2051,TME,2021-05-05 23:15:00,4,16.37,16.03,23.24
2052,TME,2021-05-06 23:15:00,4,16.14,15.8,23.01
2053,TME,2021-05-07 23:15:00,4,16.47,16.13,23.34
2054,TME,2021-05-12 23:15:00,5,15.73,15.39,22.6
2055,TME,2021-05-13 23:15:00,5,15.51,15.17,22.38
2056,TME,2021-05-14 23:15:00,5,14.85,14.51,21.72
2057,TME,2021-05-17 23:15:00,5,15.35,15.01,22.22
2058,TME,2021-05-20 23:15:00,5,15.19,14.85,22.06
2059,TME,2021-05-25 23:15:00,5,15.78,15.44,22.65
2060,TME,2021-05-26 23:15:00,5,15.42,15.08,22.29
2061,TME,2021-05-27 23:15:00,5,15.22,14.88,22.09
2062,TME,2021-05-28 23:15:00,5,15.89,15.55,22.76
2063,TME,2021-06-01 23:15:00,4,16.34,16.0,23.21
2064,TME,2021-06-02 23:15:00,4,15.91,15.57,22.78
